precio,area,habitaciones,banos,latitud,longitud,precio_m2,ciudad,departamento,tipo_propiedad,categoria_tamano,categoria_precio
1200000000.0,330.0,4.0,3.0,4.624,-74.073,3636363.6363636362,Bogotá D.C,Cundinamarca,Casa,Muy Grande,Premium
100000000.0,490.0,3.0,2.0,3.678,-76.303,204081.6326530612,Desconocida,Valle Del Cauca,Lote,Muy Grande,Media
400000000.0,240.0,3.0,2.0,4.851,-74.054,1666666.6666666667,Chía,Cundinamarca,Lote,Muy Grande,Alta
1221069200.0,1607.0,3.0,2.0,4.784,-74.2,759843.9327940261,Funza,Cundinamarca,Lote,Muy Grande,Premium
310000000.0,400.0,3.0,2.0,4.902,-74.029,775000.0,Cajicá,Cundinamarca,Lote,Muy Grande,Alta
170000000.0,690.0,3.0,2.0,4.295,-74.82,246376.8115942029,Girardot,Cundinamarca,Lote,Muy Grande,Media
700000000.0,269.0,3.0,2.0,4.722,-74.094,2602230.4832713753,Bogotá D.C,Cundinamarca,Lote,Muy Grande,Premium
920000000.0,330.0,3.0,2.0,4.721,-74.053,2787878.787878788,Bogotá D.C,Cundinamarca,Lote,Muy Grande,Premium
395000000.0,105.0,3.0,2.0,4.612,-74.092,3761904.761904762,Bogotá D.C,Cundinamarca,Lote,Grande,Alta
130000000.0,119.0,3.0,2.0,4.1,-73.656,1092436.974789916,Villavicencio,Meta,Lote,Grande,Media
89400000.0,894.0,3.0,2.0,4.153,-74.715,100000.0,Carmen De Apicalá,Tolima,Lote,Muy Grande,Económica
88600000.0,886.0,3.0,2.0,4.153,-74.715,100000.0,Carmen De Apicalá,Tolima,Lote,Muy Grande,Económica
120000000.0,1200.0,3.0,2.0,4.153,-74.715,100000.0,Carmen De Apicalá,Tolima,Lote,Muy Grande,Media
101200000.0,1012.0,3.0,2.0,4.153,-74.715,100000.0,Carmen De Apicalá,Tolima,Lote,Muy Grande,Media
2400000000.0,950.0,9.0,4.0,4.67,-74.144,2526315.789473684,Bogotá D.C,Cundinamarca,Otro,Muy Grande,Premium
1350000000.0,590.0,9.0,4.0,4.743,-74.041,2288135.593220339,Bogotá D.C,Cundinamarca,Otro,Muy Grande,Premium
3600000000.0,1800.0,9.0,4.0,4.621,-74.104,2000000.0,Bogotá D.C,Cundinamarca,Otro,Muy Grande,Premium
290000000.0,46.0,2.0,1.0,4.673,-74.049,6304347.826086956,Bogotá D.C,Cundinamarca,Oficina,Pequeña,Media
325000000.0,65.0,2.0,1.0,4.681,-74.05,5000000.0,Bogotá D.C,Cundinamarca,Oficina,Mediana,Alta
190000000.0,62.0,2.0,1.0,4.605,-74.075,3064516.129032258,Bogotá D.C,Cundinamarca,Oficina,Mediana,Media
1489189500.0,158.0,2.0,1.0,4.682,-74.125,9425250.0,Bogotá D.C,Cundinamarca,Oficina,Muy Grande,Premium
750000000.0,83.0,2.0,1.0,4.739,-74.057,9036144.578313254,Bogotá D.C,Cundinamarca,Oficina,Mediana,Premium
540000000.0,61.0,2.0,1.0,4.685,-74.057,8852459.016393442,Bogotá D.C,Cundinamarca,Oficina,Mediana,Alta
820000000.0,100.0,2.0,1.0,4.674,-74.052,8200000.0,Bogotá D.C,Cundinamarca,Oficina,Grande,Premium
2370690000.0,318.0,2.0,1.0,4.682,-74.125,7455000.0,Bogotá D.C,Cundinamarca,Oficina,Muy Grande,Premium
750000000.0,281.0,2.0,1.0,4.607,-74.071,2669039.1459074733,Bogotá D.C,Cundinamarca,Oficina,Muy Grande,Premium
605000000.0,62.0,2.0,1.0,4.646,-74.062,9758064.516129032,Bogotá D.C,Cundinamarca,Oficina,Mediana,Premium
390000000.0,82.0,2.0,1.0,4.604,-74.07,4756097.560975609,Bogotá D.C,Cundinamarca,Oficina,Mediana,Alta
850000000.0,100.0,2.0,1.0,4.624,-74.073,8500000.0,Bogotá D.C,Cundinamarca,Oficina,Grande,Premium
1044900000.0,129.0,2.0,1.0,4.683,-74.124,8100000.0,Bogotá D.C,Cundinamarca,Oficina,Grande,Premium
750000000.0,44.0,1.0,1.0,4.589,-74.195,17045454.545454547,Soacha,Cundinamarca,Local comercial,Pequeña,Premium
4963000000.0,1532.0,1.0,1.0,4.711,-74.223,3239556.135770235,Mosquera,Cundinamarca,Local comercial,Muy Grande,Premium
1900000000.0,140.0,1.0,1.0,4.738,-74.085,13571428.57142857,Bogotá D.C,Cundinamarca,Local comercial,Grande,Premium
900000000.0,26.0,1.0,1.0,4.643,-74.075,34615384.615384616,Bogotá D.C,Cundinamarca,Local comercial,Pequeña,Premium
690000000.0,68.0,1.0,1.0,4.634,-74.09,10147058.823529411,Bogotá D.C,Cundinamarca,Local comercial,Mediana,Premium
260000000.0,25.0,1.0,1.0,10.986,-74.815,10400000.0,Barranquilla,Atlántico,Local comercial,Pequeña,Media
698785000.0,82.0,2.0,1.0,4.923,-74.014,8521768.292682927,Chía,Cundinamarca,Oficina,Mediana,Premium
1768000000.0,365.0,2.0,1.0,6.172,-75.567,4843835.616438356,Envigado,Antioquia,Oficina,Muy Grande,Premium
720000000.0,92.0,2.0,1.0,4.678,-74.054,7826086.956521739,Bogotá D.C,Cundinamarca,Oficina,Mediana,Premium
398000000.0,50.0,2.0,1.0,4.662,-74.059,7960000.0,Bogotá D.C,Cundinamarca,Oficina,Mediana,Alta
450000000.0,111.0,2.0,1.0,4.615,-74.085,4054054.054054054,Bogotá D.C,Cundinamarca,Oficina,Grande,Alta
390000000.0,55.0,2.0,1.0,4.706,-74.051,7090909.090909091,Bogotá D.C,Cundinamarca,Oficina,Mediana,Alta
340000000.0,67.0,2.0,1.0,4.668,-74.055,5074626.865671642,Bogotá D.C,Cundinamarca,Oficina,Mediana,Alta
854253000.0,53.0,1.0,1.0,4.923,-74.014,16117981.132075472,Chía,Cundinamarca,Local comercial,Mediana,Premium
480000000.0,70.0,1.0,1.0,6.168,-75.575,6857142.857142857,Envigado,Antioquia,Local comercial,Mediana,Alta
160000000.0,37.0,1.0,1.0,10.412,-75.536,4324324.324324325,Cartagena,Bolívar,Local comercial,Pequeña,Media
950000000.0,145.0,1.0,1.0,4.647,-74.06,6551724.137931035,Bogotá D.C,Cundinamarca,Local comercial,Grande,Premium
8500000000.0,655.0,1.0,1.0,4.688,-74.072,12977099.23664122,Bogotá D.C,Cundinamarca,Local comercial,Muy Grande,Premium
225000000.0,18.0,1.0,1.0,4.744,-74.028,12500000.0,Bogotá D.C,Cundinamarca,Local comercial,Pequeña,Media
590000000.0,217.0,9.0,2.0,4.592,-74.196,2718894.00921659,Soacha,Cundinamarca,Otro,Muy Grande,Alta
3300000000.0,1280.0,9.0,2.0,4.63,-74.099,2578125.0,Bogotá D.C,Cundinamarca,Otro,Muy Grande,Premium
2650000000.0,723.0,9.0,2.0,4.615,-74.085,3665283.540802213,Bogotá D.C,Cundinamarca,Otro,Muy Grande,Premium
3243268000.0,488.0,2.0,2.0,4.592,-74.078,6646040.983606557,Bogotá D.C,Cundinamarca,Oficina,Muy Grande,Premium
4386731694.0,660.0,2.0,2.0,4.693,-74.032,6646563.172727273,Bogotá D.C,Cundinamarca,Oficina,Muy Grande,Premium
580000000.0,61.0,2.0,2.0,4.685,-74.057,9508196.721311476,Bogotá D.C,Cundinamarca,Oficina,Mediana,Alta
690000000.0,103.0,2.0,2.0,4.651,-74.058,6699029.1262135925,Bogotá D.C,Cundinamarca,Oficina,Grande,Premium
1700000000.0,257.0,3.0,3.0,4.679,-74.153,6614785.992217898,Bogotá D.C,Cundinamarca,Lote,Muy Grande,Premium
2943757414.0,397.0,9.0,3.0,6.244,-75.597,7415006.080604534,Medellín,Antioquia,Otro,Muy Grande,Premium
1100000000.0,241.0,1.0,3.0,5.126,-74.159,4564315.352697096,Tabio,Cundinamarca,Local comercial,Muy Grande,Premium
740000000.0,231.0,1.0,3.0,4.678,-74.138,3203463.2034632033,Bogotá D.C,Cundinamarca,Local comercial,Muy Grande,Premium
2200000000.0,500.0,9.0,4.0,4.614,-74.101,4400000.0,Bogotá D.C,Cundinamarca,Otro,Muy Grande,Premium
2600000000.0,814.0,2.0,4.0,4.206,-74.642,3194103.194103194,Melgar,Tolima,Oficina,Muy Grande,Premium
950000000.0,358.0,2.0,4.0,4.605,-74.07,2653631.284916201,Bogotá D.C,Cundinamarca,Oficina,Muy Grande,Premium
630000000.0,200.0,2.0,4.0,4.635,-74.163,3150000.0,Bogotá D.C,Cundinamarca,Oficina,Muy Grande,Premium
780000000.0,200.0,2.0,4.0,4.635,-74.163,3900000.0,Bogotá D.C,Cundinamarca,Oficina,Muy Grande,Premium
1190000000.0,154.0,3.0,4.0,4.679,-74.055,7727272.7272727275,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
3800000000.0,312.0,1.0,4.0,4.639,-74.065,12179487.17948718,Bogotá D.C,Cundinamarca,Local comercial,Muy Grande,Premium
1600000000.0,378.0,9.0,5.0,4.61,-74.099,4232804.232804233,Bogotá D.C,Cundinamarca,Otro,Muy Grande,Premium
1600000000.0,402.0,9.0,5.0,4.646,-74.148,3980099.502487562,Bogotá D.C,Cundinamarca,Otro,Muy Grande,Premium
900000000.0,120.0,9.0,7.0,4.623,-74.155,7500000.0,Bogotá D.C,Cundinamarca,Otro,Grande,Premium
1900000000.0,508.0,9.0,9.0,4.641,-74.075,3740157.4803149607,Bogotá D.C,Cundinamarca,Otro,Muy Grande,Premium
230000000.0,37.0,1.0,1.0,4.612,-74.066,6216216.216216216,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Media
120000000.0,24.0,1.0,1.0,4.678,-74.104,5000000.0,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Media
285000000.0,43.0,1.0,1.0,4.608,-74.071,6627906.976744186,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Media
595000000.0,70.0,1.0,2.0,4.68,-74.046,8500000.0,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
780000000.0,106.0,1.0,2.0,4.65,-74.053,7358490.566037736,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
150000000.0,60.0,2.0,1.0,4.925,-73.927,2500000.0,Tocancipá,Cundinamarca,Casa,Mediana,Media
150000000.0,50.0,2.0,1.0,4.297,-74.806,3000000.0,Girardot,Cundinamarca,Apartamento,Mediana,Media
521677435.0,101.0,2.0,1.0,10.329,-75.416,5165123.118811881,Cartagena,Bolívar,Apartamento,Grande,Alta
150000000.0,50.0,2.0,1.0,4.684,-74.059,3000000.0,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
105000000.0,45.0,2.0,1.0,4.567,-74.143,2333333.3333333335,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Media
160000000.0,43.0,2.0,1.0,4.76,-74.036,3720930.2325581396,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Media
109000000.0,42.0,2.0,1.0,4.644,-74.188,2595238.095238095,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Media
135000000.0,40.0,2.0,1.0,4.596,-74.154,3375000.0,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Media
230000000.0,43.0,2.0,1.0,4.747,-74.049,5348837.209302326,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Media
200000000.0,750.0,2.0,2.0,4.371,-75.951,266666.6666666667,Zarzal,Valle Del Cauca,Finca,Muy Grande,Media
243000000.0,62.0,2.0,2.0,4.816,-75.676,3919354.8387096776,Desconocida,Risaralda,Apartamento,Mediana,Media
300000000.0,77.0,2.0,2.0,4.802,-74.104,3896103.896103896,Cota,Cundinamarca,Apartamento,Mediana,Alta
88000000.0,49.0,2.0,2.0,4.611,-74.22,1795918.3673469387,Soacha,Cundinamarca,Apartamento,Pequeña,Económica
420000000.0,76.0,2.0,2.0,10.443,-75.52,5526315.7894736845,Cartagena,Bolívar,Apartamento,Mediana,Alta
310000000.0,100.0,2.0,2.0,10.443,-75.518,3100000.0,Cartagena,Bolívar,Apartamento,Grande,Alta
380000000.0,58.0,2.0,2.0,4.742,-74.066,6551724.137931035,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
630000000.0,85.0,2.0,2.0,4.656,-74.05,7411764.705882353,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Premium
270000000.0,61.0,2.0,2.0,4.7,-74.061,4426229.508196721,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
220000000.0,51.0,2.0,2.0,4.674,-74.135,4313725.490196078,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
750000000.0,92.0,2.0,2.0,4.714,-74.048,8152173.9130434785,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Premium
890000000.0,150.0,2.0,2.0,4.669,-74.05,5933333.333333333,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
200000000.0,56.0,2.0,2.0,4.741,-74.036,3571428.5714285714,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
220000000.0,42.0,2.0,2.0,4.672,-74.146,5238095.238095238,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Media
410000000.0,69.0,2.0,2.0,4.676,-74.047,5942028.985507246,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
570000000.0,80.0,2.0,2.0,4.679,-74.048,7125000.0,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
676724000.0,89.0,2.0,2.0,4.686,-74.036,7603640.449438202,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Premium
350000000.0,64.0,2.0,2.0,4.741,-74.057,5468750.0,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
425000000.0,69.0,2.0,2.0,4.726,-74.033,6159420.289855072,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
530000000.0,110.0,2.0,3.0,3.436,-76.549,4818181.818181818,Cali,Valle Del Cauca,Apartamento,Grande,Alta
465831628.0,91.0,2.0,3.0,10.446,-75.518,5119028.879120879,Cartagena,Bolívar,Apartamento,Mediana,Alta
760000000.0,86.0,2.0,3.0,4.693,-74.048,8837209.302325582,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Premium
830000000.0,108.0,2.0,3.0,4.697,-74.048,7685185.185185186,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
669760000.0,102.0,2.0,3.0,4.726,-74.047,6566274.509803922,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
910000000.0,163.0,2.0,3.0,4.7,-74.054,5582822.08588957,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
1480000000.0,118.0,2.0,3.0,4.658,-74.045,12542372.881355932,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
685120000.0,102.0,2.0,3.0,4.726,-74.047,6716862.7450980395,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
440000000.0,104.0,2.0,3.0,4.686,-74.045,4230769.230769231,Bogotá D.C,Cundinamarca,Apartamento,Grande,Alta
320000000.0,120.0,3.0,1.0,4.541,-75.672,2666666.6666666665,Armenia,Quindío,Casa,Grande,Alta
148000000.0,75.0,3.0,1.0,4.55,-74.536,1973333.3333333333,Anapoima,Cundinamarca,Casa,Mediana,Media
110000000.0,47.0,3.0,1.0,4.672,-74.14,2340425.5319148935,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Media
160000000.0,47.0,3.0,1.0,4.576,-74.081,3404255.3191489363,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Media
220000000.0,50.0,3.0,1.0,4.74,-74.063,4400000.0,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
135000000.0,49.0,3.0,1.0,4.648,-74.154,2755102.0408163266,Bogotá D.C,Cundinamarca,Apartamento,Pequeña,Media
2150000000.0,220.0,3.0,1.0,4.659,-74.05,9772727.272727273,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
220000000.0,64.0,3.0,1.0,4.638,-74.147,3437500.0,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
158000000.0,52.0,3.0,1.0,4.744,-74.094,3038461.5384615385,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
155000000.0,51.0,3.0,1.0,4.124,-73.63,3039215.68627451,Villavicencio,Meta,Apartamento,Mediana,Media
140000000.0,130.0,3.0,2.0,4.413,-76.153,1076923.076923077,Desconocida,Valle Del Cauca,Casa,Grande,Media
190000000.0,140.0,3.0,2.0,3.439,-76.528,1357142.857142857,Cali,Valle Del Cauca,Casa,Grande,Media
1700000000.0,315.0,3.0,2.0,4.918,-74.016,5396825.396825396,Cajicá,Cundinamarca,Casa,Muy Grande,Premium
165000000.0,92.0,3.0,2.0,4.282,-74.815,1793478.2608695652,Flandes,Tolima,Casa,Mediana,Media
175000000.0,98.0,3.0,2.0,4.282,-74.815,1785714.2857142857,Flandes,Tolima,Casa,Mediana,Media
120000000.0,83.0,3.0,2.0,4.287,-74.812,1445783.1325301204,Flandes,Tolima,Casa,Mediana,Media
345000000.0,140.0,3.0,2.0,5.025,-74.004,2464285.714285714,Zipaquirá,Cundinamarca,Casa,Grande,Alta
480000000.0,149.0,3.0,2.0,4.593,-74.107,3221476.510067114,Bogotá D.C,Cundinamarca,Casa,Grande,Alta
1017500000.0,185.0,3.0,2.0,4.696,-74.054,5500000.0,Bogotá D.C,Cundinamarca,Casa,Muy Grande,Premium
980000000.0,185.0,3.0,2.0,4.696,-74.054,5297297.297297297,Bogotá D.C,Cundinamarca,Casa,Muy Grande,Premium
950000000.0,185.0,3.0,2.0,4.696,-74.054,5135135.135135135,Bogotá D.C,Cundinamarca,Casa,Muy Grande,Premium
395000000.0,272.0,3.0,2.0,10.91,-74.779,1452205.8823529412,Barranquilla,Atlántico,Casa,Muy Grande,Alta
118000000.0,65.0,3.0,2.0,7.932,-72.494,1815384.6153846155,Desconocida,Norte De Santander,Apartamento,Mediana,Media
158000000.0,60.0,3.0,2.0,3.364,-76.495,2633333.3333333335,Cali,Valle Del Cauca,Apartamento,Mediana,Media
158000000.0,60.0,3.0,2.0,3.481,-76.493,2633333.3333333335,Cali,Valle Del Cauca,Apartamento,Mediana,Media
298900000.0,89.0,3.0,2.0,4.909,-73.943,3358426.966292135,Sopó,Cundinamarca,Apartamento,Mediana,Media
150000000.0,54.0,3.0,2.0,4.734,-74.254,2777777.777777778,Madrid,Cundinamarca,Apartamento,Mediana,Media
300000000.0,106.0,3.0,2.0,4.723,-74.27,2830188.679245283,Madrid,Cundinamarca,Apartamento,Grande,Alta
92000000.0,49.0,3.0,2.0,4.574,-74.212,1877551.0204081633,Soacha,Cundinamarca,Apartamento,Pequeña,Económica
89000000.0,50.0,3.0,2.0,4.604,-74.215,1780000.0,Soacha,Cundinamarca,Apartamento,Mediana,Económica
168000000.0,87.0,3.0,2.0,4.217,-74.984,1931034.4827586208,Espinal,Tolima,Apartamento,Mediana,Media
167000000.0,87.0,3.0,2.0,4.217,-74.984,1919540.2298850575,Espinal,Tolima,Apartamento,Mediana,Media
169000000.0,87.0,3.0,2.0,4.217,-74.984,1942528.735632184,Espinal,Tolima,Apartamento,Mediana,Media
168000000.0,87.0,3.0,2.0,4.217,-74.984,1931034.4827586208,Espinal,Tolima,Apartamento,Mediana,Media
169000000.0,87.0,3.0,2.0,4.217,-74.984,1942528.735632184,Espinal,Tolima,Apartamento,Mediana,Media
240000000.0,60.0,3.0,2.0,6.163,-75.599,4000000.0,Envigado,Antioquia,Apartamento,Mediana,Media
280000000.0,68.0,3.0,2.0,4.303,-74.797,4117647.0588235296,Girardot,Cundinamarca,Apartamento,Mediana,Media
275000000.0,68.0,3.0,2.0,6.143,-75.619,4044117.6470588236,Sabaneta,Antioquia,Apartamento,Mediana,Media
150000000.0,56.0,3.0,2.0,10.378,-75.47,2678571.4285714286,Cartagena,Bolívar,Apartamento,Mediana,Media
570000000.0,150.0,3.0,2.0,6.211,-75.52,3800000.0,Medellín,Antioquia,Apartamento,Muy Grande,Alta
220000000.0,62.0,3.0,2.0,4.614,-74.133,3548387.0967741935,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
400000000.0,80.0,3.0,2.0,4.646,-74.085,5000000.0,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
155000000.0,51.0,3.0,2.0,4.627,-74.173,3039215.68627451,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
250000000.0,63.0,3.0,2.0,4.742,-74.06,3968253.9682539683,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
145000000.0,50.0,3.0,2.0,4.653,-74.162,2900000.0,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
1055000000.0,147.0,3.0,2.0,4.705,-74.041,7176870.748299319,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
480000000.0,107.0,3.0,2.0,4.716,-74.033,4485981.3084112145,Bogotá D.C,Cundinamarca,Apartamento,Grande,Alta
250000000.0,65.0,3.0,2.0,4.716,-74.093,3846153.846153846,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
300000000.0,72.0,3.0,2.0,4.642,-74.126,4166666.6666666665,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
470000000.0,78.0,3.0,2.0,4.726,-74.033,6025641.025641026,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
390000000.0,85.0,3.0,2.0,4.709,-74.03,4588235.294117647,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
375000000.0,88.0,3.0,2.0,4.727,-74.063,4261363.636363637,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
360000000.0,83.0,3.0,2.0,4.642,-74.145,4337349.397590362,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
360000000.0,67.0,3.0,2.0,4.61,-74.105,5373134.328358209,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
330000000.0,76.0,3.0,2.0,4.643,-74.145,4342105.263157895,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
130000000.0,78.0,3.0,2.0,4.573,-74.157,1666666.6666666667,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
252000000.0,65.0,3.0,2.0,4.62,-74.13,3876923.076923077,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
950000000.0,103.0,3.0,2.0,4.665,-74.053,9223300.970873786,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
340000000.0,74.0,3.0,2.0,4.749,-74.062,4594594.594594595,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
190000000.0,63.0,3.0,2.0,4.76,-74.034,3015873.015873016,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
255000000.0,66.0,3.0,2.0,4.729,-74.026,3863636.3636363638,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
245000000.0,72.0,3.0,2.0,4.642,-74.154,3402777.777777778,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Media
300000000.0,66.0,3.0,2.0,4.66,-74.133,4545454.545454546,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
350000000.0,182.0,3.0,2.0,11.001,-74.801,1923076.923076923,Barranquilla,Atlántico,Apartamento,Muy Grande,Alta
232000000.0,72.0,3.0,2.0,11.022,-74.816,3222222.222222222,Barranquilla,Atlántico,Apartamento,Mediana,Media
430000000.0,105.0,3.0,2.0,10.974,-74.831,4095238.095238095,Barranquilla,Atlántico,Apartamento,Grande,Alta
248000000.0,69.0,3.0,2.0,4.134,-73.64,3594202.8985507246,Villavicencio,Meta,Apartamento,Mediana,Media
385000000.0,96.0,3.0,3.0,3.373,-76.523,4010416.6666666665,Cali,Valle Del Cauca,Casa,Mediana,Alta
245000000.0,94.0,3.0,3.0,4.717,-74.212,2606382.9787234045,Funza,Cundinamarca,Casa,Mediana,Media
670000000.0,160.0,3.0,3.0,4.914,-74.031,4187500.0,Cajicá,Cundinamarca,Casa,Muy Grande,Premium
550000000.0,220.0,3.0,3.0,3.684,-76.313,2500000.0,El Cerrito,Valle Del Cauca,Casa,Muy Grande,Alta
2300000000.0,330.0,3.0,3.0,4.624,-74.138,6969696.96969697,Bogotá D.C,Cundinamarca,Casa,Muy Grande,Premium
350000000.0,92.0,3.0,3.0,4.744,-74.092,3804347.8260869565,Bogotá D.C,Cundinamarca,Casa,Mediana,Alta
338000000.0,80.0,3.0,3.0,4.681,-74.131,4225000.0,Bogotá D.C,Cundinamarca,Casa,Mediana,Alta
2400000000.0,400.0,3.0,3.0,4.978,-74.065,6000000.0,Tabio,Cundinamarca,Finca,Muy Grande,Premium
880000000.0,200.0,3.0,3.0,5.001,-74.339,4400000.0,La Vega,Cundinamarca,Finca,Muy Grande,Premium
400000000.0,90.0,3.0,3.0,3.4,-76.502,4444444.444444444,Cali,Valle Del Cauca,Apartamento,Mediana,Alta
225000000.0,90.0,3.0,3.0,3.368,-76.523,2500000.0,Cali,Valle Del Cauca,Apartamento,Mediana,Media
248000000.0,93.0,3.0,3.0,3.404,-76.552,2666666.6666666665,Cali,Valle Del Cauca,Apartamento,Mediana,Media
580200798.0,116.0,3.0,3.0,10.446,-75.518,5001731.017241379,Cartagena,Bolívar,Apartamento,Grande,Alta
627457793.0,112.0,3.0,3.0,10.446,-75.518,5602301.723214285,Cartagena,Bolívar,Apartamento,Grande,Premium
470000000.0,132.0,3.0,3.0,10.388,-75.472,3560606.0606060605,Cartagena,Bolívar,Apartamento,Grande,Alta
567344467.0,112.0,3.0,3.0,10.446,-75.518,5065575.598214285,Cartagena,Bolívar,Apartamento,Grande,Alta
650000000.0,133.0,3.0,3.0,4.658,-74.054,4887218.045112782,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
2300000000.0,250.0,3.0,3.0,4.67,-74.045,9200000.0,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
495000000.0,146.0,3.0,3.0,4.631,-74.067,3390410.9589041094,Bogotá D.C,Cundinamarca,Apartamento,Grande,Alta
700000000.0,132.0,3.0,3.0,4.734,-74.058,5303030.303030303,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
742440500.0,113.0,3.0,3.0,4.726,-74.047,6570269.911504425,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
1150000000.0,192.0,3.0,3.0,4.708,-74.04,5989583.333333333,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
540000000.0,134.0,3.0,3.0,4.725,-74.043,4029850.7462686566,Bogotá D.C,Cundinamarca,Apartamento,Grande,Alta
754195500.0,115.0,3.0,3.0,4.726,-74.047,6558221.739130435,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
550000000.0,138.0,3.0,3.0,4.727,-74.028,3985507.2463768115,Bogotá D.C,Cundinamarca,Apartamento,Grande,Alta
410000000.0,89.0,3.0,3.0,4.727,-74.032,4606741.573033708,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
755826500.0,116.0,3.0,3.0,4.726,-74.047,6515745.689655173,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
850000000.0,176.0,3.0,3.0,4.681,-74.052,4829545.454545454,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
1350000000.0,149.0,3.0,3.0,4.668,-74.048,9060402.684563758,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
2450000000.0,247.0,3.0,3.0,4.663,-74.046,9919028.34008097,Bogotá D.C,Cundinamarca,Apartamento,Muy Grande,Premium
620000000.0,101.0,3.0,3.0,4.727,-74.045,6138613.861386139,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
650000000.0,114.0,3.0,3.0,4.711,-74.05,5701754.385964912,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
767456500.0,116.0,3.0,3.0,4.726,-74.047,6616004.310344827,Bogotá D.C,Cundinamarca,Apartamento,Grande,Premium
560000000.0,97.0,3.0,3.0,4.71,-74.05,5773195.87628866,Bogotá D.C,Cundinamarca,Apartamento,Mediana,Alta
